URL,Repo Name,Date,CVE ID,CVE Severity,Name,Component Type,Ownership,Num of Contributor,Num of Minor 5%,Per of Minor 5%,Avg of Minor Contri 5%,Num of Minor 10%,Per of Minor 10%,Avg of Minor Contri 10%,Num of Minor 20%,Per of Minor 20%,Avg of Minor Contri 20%,Num of Minor 50%,Per of Minor 50%,Avg of Minor Contri 50%,Days Difference,Release Info,Time Stage,Oss Stage,Age,Release Info Aged,Time Stage Aged,Oss Stage Aged,License Info,License Type,Total Added,Total Deleted,File Size,Is Defective
https://github.com/opencv/opencv/pull/9448,opencv,2017-08-23T12:35:06Z,CVE-2017-14136,6.5,opencv/modules/imgcodecs/src/grfmt_sunras.cpp,file,0.25,7,0,0.0,0.0,0,0.0,0.0,6,0.8571428571428571,0.125,7,1.0,0.1428571428571428,2660,"[0, 0, 0, 0, 0]",t5,TI,1870,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,434,9,425,True
https://github.com/opencv/opencv/pull/9448,opencv,2017-08-23T12:35:06Z,CVE-2017-14136,6.5,opencv/modules/imgcodecs/src/utils.cpp,file,0.3333333333333333,5,0,0.0,0.0,0,0.0,0.0,2,0.4,0.1111111111111111,5,1.0,0.2,2660,"[0, 0, 0, 0, 0]",t5,TI,1515,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,715,26,689,True
https://github.com/opencv/opencv/pull/9448,opencv,2017-08-23T12:35:06Z,CVE-2017-14136,6.5,opencv/modules/imgcodecs/src/utils.hpp,file,0.25,5,0,0.0,0.0,0,0.0,0.0,2,0.4,0.125,5,1.0,0.2,2660,"[0, 0, 0, 0, 0]",t5,TI,1515,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,137,9,128,True
https://github.com/opencv/opencv/pull/10369/commits/7bbe1a53cfc097b82b1589f7915a2120de39274c,opencv,2017-12-21T01:12:24Z,CVE-2017-17760,6.5,opencv/modules/imgcodecs/src/grfmt_pxm.cpp,file,0.1764705882352941,12,0,0.0,0.0,9,0.75,0.0588235294117647,12,1.0,0.0833333333333333,12,1.0,0.0833333333333333,2780,"[0, 0, 0, 0, 0]",t5,TI,2653,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,636,93,543,True
https://github.com/opencv/opencv/pull/15382,opencv,2019-08-23T13:18:18Z,CVE-2019-15939,5.9,opencv/modules/objdetect/src/hog.cpp,file,0.0987654320987654,42,39,0.9285714285714286,0.0196264640709085,42,1.0,0.0238095238095238,42,1.0,0.0238095238095238,42,1.0,0.0238095238095238,3390,"[0, 0, 0, 0, 0]",t5,TI,3390,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,5754,2286,3622,True
https://github.com/opencv/opencv/commit/d1615ba11a93062b1429fce9f0f638d1572d3418,opencv,2019-05-27T06:18:26Z,CVE-2019-19624,6.5,opencv/modules/video/src/dis_flow.cpp,file,0.3333333333333333,5,0,0.0,0.0,0,0.0,0.0,4,0.8,0.1666666666666666,5,1.0,0.1999999999999999,3302,"[0, 0, 0, 0, 0]",t5,TI,200,"[0, 0, 0, 0, 0]",t3,II,Apache,permissive,1800,209,1591,True
https://github.com/opencv/opencv/commit/d1615ba11a93062b1429fce9f0f638d1572d3418,opencv,2019-05-27T06:18:26Z,CVE-2019-19624,6.5,opencv/modules/video/test/test_OF_accuracy.cpp,file,0.5,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,0.5,3302,"[0, 0, 0, 0, 0]",t5,TI,198,"[0, 0, 0, 0, 0]",t3,II,Apache,permissive,175,0,175,True
https://github.com/opencv/opencv_contrib/pull/3480,opencv_contrib,2023-04-24T06:07:37Z,CVE-2023-2617,7.5,opencv_contrib/modules/wechat_qrcode/src/zxing/qrcode/decoder/decoded_bit_stream_parser.cpp,file,0.5,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,0.5,3511,"[0, 0, 0, 0, 0]",t5,TI,826,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,506,8,498,True
https://github.com/opencv/opencv_contrib/pull/3480,opencv_contrib,2023-04-24T06:07:37Z,CVE-2023-2617,7.5,opencv_contrib/modules/wechat_qrcode/test/test_qrcode.cpp,file,0.75,3,0,0.0,0.0,0,0.0,0.0,2,0.6666666666666666,0.125,2,0.6666666666666666,0.125,3511,"[0, 0, 0, 0, 0]",t5,TI,825,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,485,15,470,True
https://github.com/opencv/opencv_contrib/pull/3484,opencv_contrib,2023-04-27T09:39:07Z,CVE-2023-2618,7.5,opencv_contrib/modules/wechat_qrcode/src/zxing/qrcode/decoder/decoded_bit_stream_parser.cpp,file,0.5,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,0.5,3515,"[0, 0, 0, 0, 0]",t5,TI,826,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,506,8,498,True
https://github.com/opencv/opencv_contrib/pull/3484/commits/2b62ff6181163eea029ed1cab11363b4996e9cd6,opencv_contrib,2023-04-27T09:39:07Z,CVE-2023-2618,7.5,opencv_contrib/modules/wechat_qrcode/src/zxing/qrcode/decoder/decoded_bit_stream_parser.cpp,file,0.5,2,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2,1.0,0.5,3515,"[0, 0, 0, 0, 0]",t5,TI,826,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,506,8,498,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/config.py,file,0.4,4,0,0.0,0.0,1,0.25,0.1,2,0.5,0.15,4,1.0,0.25,1558,"[0, 0, 0, 0, 0]",t5,TI,1268,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,164,78,86,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/CHANGELOG.md,file,0.3478260869565217,34,30,0.8823529411764706,0.0122529644268774,32,0.9411764705882352,0.0160573122529644,33,0.9705882352941176,0.0197628458498023,34,1.0,0.0294117647058823,1558,"[0, 0, 0, 0, 0]",t5,TI,1422,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,1427,77,1296,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/__init__.py,file,0.3547008547008547,35,31,0.8857142857142857,0.0119933829611248,33,0.9428571428571428,0.015022015022015,34,0.9714285714285714,0.0189793866264454,35,1.0,0.0285714285714285,1558,"[0, 0, 0, 0, 0]",t5,TI,1546,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,252,238,14,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/arguments.py,file,0.3372093023255814,33,29,0.8787878787878788,0.0132317562149158,31,0.9393939393939394,0.0161290322580645,32,0.9696969696969696,0.0207122093023255,33,1.0,0.0303030303030303,1558,"[0, 0, 0, 0, 0]",t5,TI,1452,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,4143,2695,1430,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/beam_search.py,file,0.4347826086956521,10,6,0.6,0.0434782608695652,8,0.8,0.0543478260869565,9,0.9,0.0628019323671497,10,1.0,0.0999999999999999,1558,"[0, 0, 0, 0, 0]",t5,TI,733,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,1966,965,1001,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/data_io.py,file,0.3766233766233766,18,12,0.6666666666666666,0.0173160173160173,15,0.8333333333333334,0.0259740259740259,17,0.9444444444444444,0.0366692131398013,18,1.0,0.0555555555555555,1558,"[0, 0, 0, 0, 0]",t5,TI,1370,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,3890,1848,2040,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/inference.py,file,0.427536231884058,24,20,0.8333333333333334,0.0123188405797101,21,0.875,0.0158730158730158,23,0.9583333333333334,0.0248897290485192,24,1.0,0.0416666666666666,1558,"[0, 0, 0, 0, 0]",t5,TI,1452,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,6343,5114,1211,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/sockeye/vocab.py,file,0.4,12,7,0.5833333333333334,0.0333333333333333,10,0.8333333333333334,0.0433333333333333,11,0.9166666666666666,0.0545454545454545,12,1.0,0.0833333333333333,1558,"[0, 0, 0, 0, 0]",t5,TI,1246,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,655,190,444,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/test/unit/test_data_io.py,file,0.3333333333333333,8,1,0.125,0.0333333333333333,4,0.5,0.0666666666666666,7,0.875,0.0952380952380952,8,1.0,0.1249999999999999,1558,"[0, 0, 0, 0, 0]",t5,TI,1246,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,1202,389,813,True
https://github.com/awslabs/sockeye/pull/964,sockeye,2021-09-17T14:59:00Z,CVE-2021-43811,7.8,sockeye/test/unit/test_vocab.py,file,0.4444444444444444,6,0,0.0,0.0,0,0.0,0.0,5,0.8333333333333334,0.1111111111111111,6,1.0,0.1666666666666667,1558,"[0, 0, 0, 0, 0]",t5,TI,1138,"[0, 0, 0, 0, 0]",t5,TI,Apache,permissive,141,14,127,True
https://github.com/pytorchlightning/pytorch-lightning/commit/62f1e82e032eb16565e676d39e0db0cac7e34ace,pytorch-lightning,2021-12-17T20:27:15Z,CVE-2021-4118,7.8,pytorch-lightning/CHANGELOG.md,file,0.1363203050524309,176,171,0.9715909090909092,0.0030048110425412,173,0.9829545454545454,0.00359274177995,176,1.0,0.0056818181818181,176,1.0,0.0056818181818181,992,"[0, 0, 0, 0, 0]",t4,TI,571,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,5515,2653,2874,True
https://github.com/pytorchlightning/pytorch-lightning/commit/62f1e82e032eb16565e676d39e0db0cac7e34ace,pytorch-lightning,2021-12-17T20:27:15Z,CVE-2021-4118,7.8,pytorch-lightning/pytorch_lightning/core/saving.py,file,0.3392857142857143,27,24,0.8888888888888888,0.0141369047619047,25,0.925925925925926,0.0175,25,0.925925925925926,0.0175,27,1.0,0.037037037037037,992,"[0, 0, 0, 0, 0]",t4,TI,890,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,1175,776,399,True
https://github.com/pytorchlightning/pytorch-lightning/commit/62f1e82e032eb16565e676d39e0db0cac7e34ace,pytorch-lightning,2021-12-17T20:27:15Z,CVE-2021-4118,7.8,pytorch-lightning/requirements.txt,file,0.4069767441860465,23,19,0.8260869565217391,0.0171358629130966,21,0.9130434782608696,0.021594684385382,22,0.9565217391304348,0.0269556025369978,23,1.0,0.0434782608695652,992,"[0, 0, 0, 0, 0]",t4,TI,859,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,178,165,13,True
https://github.com/pytorchlightning/pytorch-lightning/commit/62f1e82e032eb16565e676d39e0db0cac7e34ace,pytorch-lightning,2021-12-17T20:27:15Z,CVE-2021-4118,7.8,pytorch-lightning/tests/loggers/test_csv.py,file,0.25,6,0,0.0,0.0,0,0.0,0.0,4,0.6666666666666666,0.125,6,1.0,0.1666666666666666,992,"[0, 0, 0, 0, 0]",t4,TI,396,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,132,27,105,True
https://github.com/pytorchlightning/pytorch-lightning/commit/8b7a12c52e52a06408e9231647839ddb4665e8ae,pytorch-lightning,2022-03-05T18:38:16Z,CVE-2022-0845,9.8,pytorch-lightning/CHANGELOG.md,file,0.1310993533215755,271,266,0.981549815498155,0.0020067806199802,269,0.992619926199262,0.0027799086039482,271,1.0,0.0036900369003689,271,1.0,0.0036900369003689,1070,"[0, 0, 0, 0, 0]",t4,TI,861,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,8007,8019,0,True
https://github.com/pytorchlightning/pytorch-lightning/commit/8b7a12c52e52a06408e9231647839ddb4665e8ae,pytorch-lightning,2022-03-05T18:38:16Z,CVE-2022-0845,9.8,pytorch-lightning/pytorch_lightning/utilities/argparse.py,file,0.2926829268292683,20,17,0.85,0.0272596843615495,17,0.85,0.0272596843615495,19,0.95,0.0372272143774069,20,1.0,0.05,1070,"[0, 0, 0, 0, 0]",t4,TI,643,"[0, 0, 0, 0, 0]",t4,TI,Apache,permissive,531,531,0,True
https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,pytorch,2022-11-17T22:05:27Z,CVE-2022-45907,9.8,pytorch/test/test_jit.py,file,0.1160427807486631,228,222,0.9736842105263158,0.0026569350098761,227,0.9956140350877192,0.0038940846663054,228,1.0,0.0043859649122806,228,1.0,0.0043859649122806,3949,"[1, 16, 66, 25, 5]",t5,SI,1866,"[1, 15, 66, 13, 5]",t5,SI,MIT,permissive,65401,48962,16439,True
https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,pytorch,2022-11-17T22:05:27Z,CVE-2022-45907,9.8,pytorch/torch/csrc/jit/frontend/script_type_parser.cpp,file,0.1379310344827586,27,20,0.7407407407407407,0.021551724137931,25,0.925925925925926,0.0303448275862069,27,1.0,0.037037037037037,27,1.0,0.037037037037037,3949,"[1, 16, 66, 25, 5]",t5,SI,1217,"[0, 12, 66, 10, 2]",t5,SI,MIT,permissive,920,432,488,True
https://github.com/pytorch/pytorch/commit/767f6aa49fe20a2766b9843d01e3b7f7793df6a3,pytorch,2022-11-17T22:05:27Z,CVE-2022-45907,9.8,pytorch/torch/jit/annotations.py,file,0.125,40,35,0.875,0.0172619047619047,39,0.975,0.0224358974358974,40,1.0,0.0249999999999999,40,1.0,0.0249999999999999,3949,"[1, 16, 66, 25, 5]",t5,SI,1495,"[1, 13, 66, 11, 4]",t5,SI,MIT,permissive,888,443,445,True
https://github.com/tensorflow/tensorflow/commit/c48431588e7cf8aff61d4c299231e3e925144df8,tensorflow,2018-01-30T20:06:40Z,CVE-2018-7576,6.5,tensorflow/tensorflow/core/lib/gif/gif_io.cc,file,0.1818181818181818,9,0,0.0,0.0,7,0.7777777777777778,0.0909090909090909,9,1.0,0.1111111111111111,9,1.0,0.1111111111111111,816,"[1, 12, 22, 5, 1]",t4,SI,602,"[1, 9, 20, 4, 1]",t4,SI,Apache,permissive,343,65,151,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/toco/tflite/BUILD,file,0.3333333333333333,9,0,0.0,0.0,8,0.8888888888888888,0.0833333333333333,8,0.8888888888888888,0.0833333333333333,9,1.0,0.1111111111111111,864,"[1, 13, 25, 5, 1]",t4,SI,293,"[0, 5, 11, 3, 0]",t4,SI,Apache,permissive,164,17,147,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/toco/tflite/import.cc,file,0.7272727272727273,3,0,0.0,0.0,1,0.3333333333333333,0.0909090909090909,2,0.6666666666666666,0.1363636363636363,2,0.6666666666666666,0.1363636363636363,864,"[1, 13, 25, 5, 1]",t4,SI,228,"[0, 4, 8, 2, 0]",t3,SI,Apache,permissive,246,13,231,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/toco/tflite/import_test.cc,file,0.8,2,0,0.0,0.0,0,0.0,0.0,1,0.5,0.2,1,0.5,0.2,864,"[1, 13, 25, 5, 1]",t4,SI,129,"[0, 2, 5, 1, 0]",t3,SI,Apache,permissive,319,55,264,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/tools/verifier.cc,file,0.4117647058823529,9,0,0.0,0.0,6,0.6666666666666666,0.0588235294117647,8,0.8888888888888888,0.0735294117647058,9,1.0,0.1111111111111111,864,"[1, 13, 25, 5, 1]",t4,SI,919,"[1, 13, 25, 5, 1]",t4,SI,Apache,permissive,559,275,290,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/tools/verifier.h,file,0.5294117647058824,7,0,0.0,0.0,4,0.5714285714285714,0.0588235294117647,6,0.8571428571428571,0.0784313725490196,6,0.8571428571428571,0.0784313725490196,864,"[1, 13, 25, 5, 1]",t4,SI,920,"[1, 13, 25, 5, 1]",t4,SI,Apache,permissive,94,42,52,True
https://github.com/tensorflow/tensorflow/commit/41335abb46f80ca644b5738550daef6136ba5476,tensorflow,2018-03-20T00:23:20Z,CVE-2018-8825,8.8,tensorflow/tensorflow/contrib/lite/tools/verifier_test.cc,file,0.6666666666666666,4,0,0.0,0.0,2,0.5,0.0833333333333333,3,0.75,0.1111111111111111,3,0.75,0.1111111111111111,864,"[1, 13, 25, 5, 1]",t4,SI,131,"[0, 2, 5, 1, 0]",t3,SI,Apache,permissive,567,280,287,True
https://github.com/tensorflow/tensorflow/commit/c89ab82a82585cdaa90bf4911980e9e845909e78,tensorflow,2018-04-09T17:38:58Z,CVE-2018-10055,8.1,tensorflow/tensorflow/compiler/tf2xla/tf2xla_test.cc,file,0.5555555555555556,5,0,0.0,0.0,0,0.0,0.0,4,0.8,0.1111111111111111,4,0.8,0.1111111111111111,885,"[1, 14, 26, 6, 1]",t4,SI,313,"[0, 6, 12, 4, 0]",t4,SI,Apache,permissive,211,9,103,True
https://github.com/tensorflow/tensorflow/commit/c89ab82a82585cdaa90bf4911980e9e845909e78,tensorflow,2018-04-09T17:38:58Z,CVE-2018-10055,8.1,tensorflow/tensorflow/compiler/tf2xla/tf2xla_util.cc,file,0.6470588235294118,7,0,0.0,0.0,6,0.8571428571428571,0.0588235294117647,6,0.8571428571428571,0.0588235294117647,6,0.8571428571428571,0.0588235294117647,885,"[1, 14, 26, 6, 1]",t4,SI,596,"[1, 10, 23, 5, 1]",t4,SI,Apache,permissive,545,456,326,True
https://github.com/tensorflow/tensorflow/commit/dfa9921e6343727b05f42f8d4a918b19528ff994,tensorflow,2018-04-05T07:53:51Z,CVE-2018-7577,8.1,tensorflow/tensorflow/workspace.bzl,file,0.1589310829817159,131,127,0.9694656488549618,0.0042969312380256,129,0.9847328244274808,0.0055713647117827,131,1.0,0.0076335877862595,131,1.0,0.0076335877862595,880,"[1, 14, 26, 6, 1]",t4,SI,921,"[1, 14, 26, 6, 1]",t4,SI,Apache,permissive,14192,11664,947,True
https://github.com/tensorflow/tensorflow/commit/dfa9921e6343727b05f42f8d4a918b19528ff994,tensorflow,2018-04-05T07:53:51Z,CVE-2018-7577,8.1,tensorflow/third_party/snappy.BUILD,file,0.2,7,0,0.0,0.0,4,0.5714285714285714,0.1,7,1.0,0.1428571428571428,7,1.0,0.1428571428571428,880,"[1, 14, 26, 6, 1]",t4,SI,468,"[1, 7, 20, 5, 1]",t4,SI,Apache,permissive,162,50,95,True
https://github.com/tensorflow/tensorflow/commit/e41cb124cd0b325821af85cdacd9d8a12e206418,tensorflow,2019-01-31T21:23:48Z,CVE-2019-9635,6.5,tensorflow/tensorflow/core/lib/gif/gif_io.cc,file,0.2666666666666666,10,0,0.0,0.0,7,0.7,0.0666666666666666,9,0.9,0.0814814814814814,10,1.0,0.0999999999999999,1182,"[1, 19, 40, 8, 1]",t5,SI,950,"[1, 15, 38, 7, 1]",t4,SI,Apache,permissive,370,69,174,True
https://github.com/tensorflow/tensorflow/commit/d107fee1e4a9a4462f01564798d345802acc2aef,tensorflow,2018-04-04T23:26:25Z,CVE-2018-7575,9.8,tensorflow/tensorflow/core/lib/io/format.cc,file,0.2857142857142857,5,0,0.0,0.0,0,0.0,0.0,3,0.6,0.1428571428571428,5,1.0,0.2,880,"[1, 14, 26, 6, 1]",t4,SI,879,"[1, 14, 26, 6, 1]",t4,SI,Apache,permissive,177,12,165,True
https://github.com/tensorflow/tensorflow/commit/db4f9717c41bccc3ce10099ab61996b246099892,tensorflow,2019-07-03T22:45:01Z,CVE-2019-16778,9.8,tensorflow/tensorflow/core/kernels/segment_reduction_ops.cc,file,0.1428571428571428,22,17,0.7727272727272727,0.0252100840336134,18,0.8181818181818182,0.028344671201814,22,1.0,0.0454545454545454,22,1.0,0.0454545454545454,1335,"[1, 20, 44, 12, 4]",t5,SI,930,"[1, 14, 38, 11, 4]",t4,SI,Apache,permissive,2090,678,1142,True
